,ranking,domain,org_name,time_difference_in_seconds_float,crypto_algorithm,pub_key_len,pub_key_exp,sign_alg
0,ranking,domain,,,,,,
424,424,pixabay.com,"Cloudflare, Inc.",31622399.0,,256.0,,b'ecdsa-with-SHA256'
425,425,verkada.com,Amazon,34214399.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
426,426,byteoversea.net,,,,,,
427,427,shipt.com,DigiCert Inc,34300799.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
428,428,mozilla.net,,,,,,
429,429,nvidia.com,Amazon,34127999.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
430,430,myshopify.com,"Cloudflare, Inc.",31535999.0,,256.0,,b'ecdsa-with-SHA256'
431,431,scribd.com,Let's Encrypt,7775999.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
432,432,bilibili.com,GlobalSign nv-sa,34300799.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
433,433,online-metrix.net,,,,,,
434,434,healthline.com,Amazon,34127999.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
435,435,surveymonkey.com,Amazon,34127999.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
436,436,gamepass.com,,,,,,
437,437,firetvcaptiveportal.com,,,,,,
438,438,hostgator.com,Google Trust Services LLC,7775999.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
439,439,duckdns.org,Amazon,34127999.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
440,440,kwai.net,,,,,,
441,441,ngenix.net,GlobalSign nv-sa,34297890.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
442,442,creativecdn.com,DigiCert Inc,34300799.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
443,443,amzn.to,Let's Encrypt,7775999.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
444,444,ozon.ru,GlobalSign nv-sa,34300799.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
445,445,cnet.com,Google Trust Services LLC,7779234.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
446,446,speedtest.net,GlobalSign nv-sa,34300799.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
447,447,avast.com,DigiCert Inc,31017599.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
448,448,herokudns.com,,,,,,
449,449,naver.com,DigiCert Inc,33004799.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
450,450,nflximg.com,,,,,,
451,451,wal-mart.com,,,,,,
452,452,ok.ru,GlobalSign nv-sa,31452299.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
453,453,imgur.com,Sectigo Limited,31622399.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
454,454,zendesk.com,DigiCert Inc,31622399.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
455,455,cmediahub.ru,,,,,,
456,456,beian.gov.cn,,,,,,
457,457,dzen.ru,GlobalSign nv-sa,34300799.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
458,458,uber.com,DigiCert Inc,31535999.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
459,459,rzone.de,,,,,,
460,460,mayoclinic.org,Sectigo Limited,31622399.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
461,461,mikrotik.com,DigiCert Inc,34300799.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
462,462,bitrix24.ru,"GoDaddy.com, Inc.",34300800.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
463,463,ted.com,Amazon,34214399.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
464,464,verisign.com,DigiCert Inc,31881599.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
465,465,yahoodns.net,,,,,,
466,466,ft.com,GlobalSign nv-sa,34300799.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
467,467,adtelligent.com,Sectigo Limited,34214399.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
468,468,behance.net,Let's Encrypt,7775999.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
469,469,indiatimes.com,DigiCert Inc,31795199.0,,256.0,,b'sha256WithRSAEncryption'
470,470,xhamster.com,Let's Encrypt,7775999.0,,256.0,,b'ecdsa-with-SHA384'
471,471,alibaba.com,GlobalSign nv-sa,34300448.0,,256.0,,b'sha256WithRSAEncryption'
472,472,samsungcloud.com,,,,,,
473,473,example.com,DigiCert Inc,34300799.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
474,474,amazontrust.com,Amazon,34127999.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
475,475,cloudflareclient.com,"Cloudflare, Inc.",31622399.0,,256.0,,b'ecdsa-with-SHA256'
476,476,entrust.net,"Entrust, Inc.",34214399.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
477,477,debian.org,Let's Encrypt,7775999.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
478,478,imgsmail.ru,GlobalSign nv-sa,34300799.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
479,479,buzzfeed.com,Amazon,34127999.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
480,480,deviantart.com,Amazon,34041599.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
481,481,inmobi.com,Sectigo Limited,31622399.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
482,482,disqus.com,Sectigo Limited,32313599.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
483,483,mysql.com,DigiCert Inc,8207999.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
484,484,kaspersky-labs.com,,,,,,
485,485,consultant.ru,GlobalSign nv-sa,34300799.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
486,486,google.ca,Google Trust Services LLC,7257599.0,,256.0,,b'sha256WithRSAEncryption'
487,487,icloud-content.com,Apple Inc.,7776600.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
488,488,pandora.com,DigiCert Inc,34300799.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
489,489,gosuslugi.ru,GlobalSign nv-sa,34290278.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
490,490,webmd.com,ZeroSSL,7862399.0,,2048.0,65537.0,b'sha384WithRSAEncryption'
491,491,mediatek.com,GlobalSign nv-sa,34300799.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
492,492,worldnic.com,,,,,,
493,493,rakuten.co.jp,DigiCert Inc,33782399.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
494,494,google.fr,Google Trust Services LLC,7257599.0,,256.0,,b'sha256WithRSAEncryption'
495,495,line.me,GlobalSign nv-sa,34300799.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
496,496,digitalocean.com,"Cloudflare, Inc.",31622399.0,,256.0,,b'ecdsa-with-SHA256'
497,497,ttvnw.net,,,,,,
498,498,amazon.co.jp,DigiCert Inc,21772799.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
499,499,duolingo.com,"GoDaddy.com, Inc.",34300800.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
500,500,telegram.me,"GoDaddy.com, Inc.",34300800.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
501,501,ivi.ru,GlobalSign nv-sa,34300799.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
502,502,mncdn.com,,,,,,
503,503,ca.gov,Sectigo Limited,31622399.0,,4096.0,65537.0,b'sha256WithRSAEncryption'
504,504,dnspod.net,,,,,,
505,505,ovscdns.com,,,,,,
506,506,squarespace.com,DigiCert Inc,31622399.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
507,507,herokuapp.com,,,,,,
508,508,loc.gov,"Entrust, Inc.",34300800.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
509,509,mega.co.nz,Sectigo Limited,34300799.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
510,510,robinhood.com,Amazon,34127999.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
511,511,shutterstock.com,Amazon,34127999.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
512,512,berkeley.edu,"Cloudflare, Inc.",31535999.0,,256.0,,b'ecdsa-with-SHA256'
513,513,google.es,Google Trust Services LLC,7257599.0,,256.0,,b'sha256WithRSAEncryption'
514,514,playstation.com,,,,,,
515,515,nstld.com,,,,,,
516,516,cbsnews.com,Sectigo Limited,33436799.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
517,517,google.co.jp,Google Trust Services LLC,7257599.0,,256.0,,b'sha256WithRSAEncryption'
518,518,marriott.com,"Entrust, Inc.",28166397.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
519,519,163.com,,,,,,
520,520,tripadvisor.com,GlobalSign nv-sa,34297442.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
521,521,att.com,DigiCert Inc,33523199.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
522,522,mailchimp.com,DigiCert Inc,31708799.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
523,523,telefonica.de,DigiCert Inc,33695999.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
524,524,ai-lawandorder.com,,,,,,
525,525,google.it,Google Trust Services LLC,7257599.0,,256.0,,b'sha256WithRSAEncryption'
526,526,goskope.com,,,,,,
527,527,sina.com.cn,DigiCert Inc,34300799.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
528,528,yelp.com,DigiCert Inc,32831999.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
529,529,jquery.com,"Cloudflare, Inc.",31622399.0,,256.0,,b'ecdsa-with-SHA256'
530,530,trustpilot.com,Amazon,34127999.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
531,531,huawei.com,,,,,,
532,532,atlassian.com,Amazon,34214399.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
533,533,myspace.com,"GoDaddy.com, Inc.",34300800.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
534,534,livejournal.com,GlobalSign nv-sa,34300799.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
535,535,braze.com,"Cloudflare, Inc.",31622399.0,,256.0,,b'ecdsa-with-SHA256'
536,536,ezvizlife.com,"Entrust, Inc.",33609600.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
537,537,fb.com,DigiCert Inc,7862399.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
538,538,autodesk.com,Amazon,34214399.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
539,539,mob.com,"DigiCert, Inc.",34300799.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
540,540,nelreports.net,,,,,,
541,541,aboutads.info,Amazon,34127999.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
542,542,netease.com,,,,,,
543,543,onetrust.com,Google Trust Services LLC,7779534.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
544,544,free.fr,DigiCert Inc,33263999.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
545,545,steamcommunity.com,DigiCert Inc,31708799.0,,256.0,,b'sha256WithRSAEncryption'
546,546,latimes.com,Amazon,34127999.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
547,547,ikea.com,DigiCert Inc,21772799.0,,256.0,,b'sha256WithRSAEncryption'
548,548,isnssdk.com,,,,,,
549,549,visualstudio.com,Microsoft Corporation,15552000.0,,2048.0,65537.0,b'sha384WithRSAEncryption'
550,550,tandfonline.com,Google Trust Services LLC,7779477.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
551,551,patreon.com,"Cloudflare, Inc.",31622399.0,,256.0,,b'ecdsa-with-SHA256'
552,552,theverge.com,GlobalSign nv-sa,34300799.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
553,553,nest.com,Google Trust Services LLC,7779152.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
554,554,launchpad.net,Let's Encrypt,7775999.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
555,555,mts.ru,GlobalSign nv-sa,34300799.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
556,556,nintendo.net,,,,,,
557,557,techcrunch.com,DigiCert Inc,14774399.0,,256.0,,b'sha256WithRSAEncryption'
558,558,byteglb.com,,,,,,
559,559,igamecj.com,,,,,,
560,560,grammarly.io,,,,,,
561,561,conviva.com,Let's Encrypt,7775999.0,,256.0,,b'ecdsa-with-SHA384'
562,562,rncdn7.com,,,,,,
563,563,noaa.gov,Let's Encrypt,7775999.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
564,564,oup.com,Amazon,34214399.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
565,565,timeweb.ru,GlobalSign nv-sa,34300799.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
566,566,ietf.org,"Cloudflare, Inc.",7862399.0,,256.0,,b'ecdsa-with-SHA256'
567,567,incapdns.net,,,,,,
568,568,nike.com,Amazon,34041599.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
569,569,cornell.edu,Internet2,31622399.0,,2048.0,65537.0,b'sha384WithRSAEncryption'
570,570,accuweather.com,DigiCert Inc,29807999.0,,256.0,,b'sha256WithRSAEncryption'
571,571,merriam-webster.com,Amazon,34127999.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
572,572,newrelic.com,DigiCert Inc,31276799.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
573,573,smaato.net,,,,,,
574,574,freepik.com,Let's Encrypt,7775999.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
575,575,adobe.net,,,,,,
576,576,dbankcloud.cn,,,,,,
577,577,shalltry.com,Amazon,34127999.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
578,578,aiv-delivery.net,,,,,,
579,579,yandex.com,GlobalSign nv-sa,15649800.0,,256.0,,b'ecdsa-with-SHA384'
580,580,google.co.in,Google Trust Services LLC,7257599.0,,256.0,,b'sha256WithRSAEncryption'
581,581,rackspace.com,Amazon,34041599.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
582,582,sorbs.net,,,,,,
583,583,intel.com,Sectigo Limited,31622399.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
584,584,licdn.com,,,,,,
585,585,flashtalking.com,DigiCert Inc,31622399.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
586,586,crwdcntrl.net,,,,,,
587,587,qualtrics.com,DigiCert Inc,31535999.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
588,588,wattpad.com,Amazon,34041599.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
589,589,yieldmo.com,Let's Encrypt,7775999.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
590,590,amplitude.com,COMODO CA Limited,33523199.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
591,591,webrootcloudav.com,,,,,,
592,592,akam.net,,,,,,
593,593,pinimg.com,DigiCert Inc,32313599.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
594,594,optimizely.com,"Cloudflare, Inc.",31535999.0,,256.0,,b'ecdsa-with-SHA256'
595,595,qlivecdn.com,,,,,,
596,596,getpocket.com,Amazon,34127999.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
597,597,warnerbros.com,GlobalSign nv-sa,34300799.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
598,598,agkn.com,,,,,,
599,599,homedepot.com,"Entrust, Inc.",33523199.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
600,600,theatlantic.com,GlobalSign nv-sa,34300799.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
601,601,huffingtonpost.com,Amazon,34127999.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
602,602,fontawesome.com,DigiCert Inc,34300799.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
603,603,calendly.com,Let's Encrypt,7775999.0,,256.0,,b'ecdsa-with-SHA384'
604,604,mozgcp.net,,,,,,
605,605,aliyun.com,GlobalSign nv-sa,33613198.0,,256.0,,b'sha256WithRSAEncryption'
606,606,virtualearth.net,Microsoft Corporation,15552000.0,,2048.0,65537.0,b'sha384WithRSAEncryption'
607,607,cookielaw.org,"Cloudflare, Inc.",31622399.0,,256.0,,b'ecdsa-with-SHA256'
608,608,dns-parking.com,,,,,,
609,609,e-msedge.net,,,,,,
610,610,omnitagjs.com,,,,,,
611,611,academia.edu,Amazon,34214399.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
612,612,bidr.io,,,,,,
613,613,yahoo.net,DigiCert Inc,15119999.0,,256.0,,b'sha256WithRSAEncryption'
614,614,nbcnews.com,"Entrust, Inc.",31622400.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
615,615,riotgames.com,DigiCert Inc,34300799.0,,256.0,,b'ecdsa-with-SHA384'
616,616,prnewswire.com,"Cloudflare, Inc.",31622399.0,,256.0,,b'ecdsa-with-SHA256'
617,617,live.net,,,,,,
618,618,apple.news,Apple Inc.,15552600.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
619,619,addthis.com,,,,,,
620,620,appspot.com,Google Trust Services LLC,7257599.0,,256.0,,b'sha256WithRSAEncryption'
621,621,rt.ru,,,,,,
622,622,allawnos.com,,,,,,
623,623,britannica.com,Amazon,33955199.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
624,624,box.com,DigiCert Inc,31622399.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
625,625,livechatinc.com,Let's Encrypt,7775999.0,,256.0,,b'ecdsa-with-SHA384'
626,626,elpais.com,Let's Encrypt,7775999.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
627,627,footprintdns.com,,,,,,
628,628,target.com,GlobalSign nv-sa,34300799.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
629,629,uol.com.br,"DigiCert, Inc.",32831999.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
630,630,washington.edu,Internet2,31622399.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
631,631,ipify.org,Sectigo Limited,32572799.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
632,632,life360.com,Amazon,34127999.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
633,633,google.com.hk,Google Trust Services LLC,7257599.0,,256.0,,b'sha256WithRSAEncryption'
634,634,spcsdns.net,,,,,,
635,635,fandom.com,GlobalSign nv-sa,34300799.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
636,636,statuspage.io,DigiCert Inc,34127999.0,,256.0,,b'sha256WithRSAEncryption'
637,637,intercom.io,Amazon,34041599.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
638,638,online.net,Sectigo Limited,34300799.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
639,639,fbsbx.com,DigiCert Inc,7862399.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
640,640,tapad.com,GlobalSign nv-sa,15552000.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
641,641,cloudns.net,Sectigo Limited,33350399.0,,4096.0,65537.0,b'sha256WithRSAEncryption'
642,642,hulu.com,Sectigo Limited,31622399.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
643,643,typekit.net,,,,,,
644,644,ecdns.net,,,,,,
645,645,google.pl,Google Trust Services LLC,7257599.0,,256.0,,b'sha256WithRSAEncryption'
646,646,quantummetric.com,"Cloudflare, Inc.",31622399.0,,256.0,,b'ecdsa-with-SHA256'
647,647,stackadapt.com,Let's Encrypt,7775999.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
648,648,maricopa.gov,,,,,,
649,649,klaviyo.com,Amazon,34127999.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
650,650,fda.gov,IdenTrust,34127940.0,,256.0,,b'sha256WithRSAEncryption'
651,651,bugsnag.com,DigiCert Inc,31622399.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
652,652,w3schools.com,Amazon,34127999.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
653,653,xvideos.com,Sectigo Limited,32227199.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
654,654,contentsquare.net,,,,,,
655,655,samsungapps.com,,,,,,
656,656,mega.nz,Let's Encrypt,7775999.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
657,657,bluehost.com,"Cloudflare, Inc.",29289599.0,,256.0,,b'ecdsa-with-SHA256'
658,658,temu.com,"GoDaddy.com, Inc.",34300800.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
659,659,impervadns.net,,,,,,
660,660,attn.tv,,,,,,
661,661,dns.com,Sectigo Limited,33350399.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
662,662,contextweb.com,DigiCert Inc,34214399.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
663,663,sentinelone.net,,,,,,
664,664,nflxvideo.net,,,,,,
665,665,spov-msedge.net,,,,,,
666,666,viber.com,DigiCert Inc,31622399.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
667,667,mediafire.com,Sectigo Limited,29894399.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
668,668,okta.com,DigiCert Inc,31622399.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
669,669,name.com,Google Trust Services LLC,7775999.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
670,670,hbr.org,DigiCert Inc,34300799.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
671,671,ovscdns.net,,,,,,
672,672,bitdefender.com,DigiCert Inc,33609599.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
673,673,amazon.fr,Amazon,30412799.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
674,674,everesttech.net,,,,,,
675,675,oath.cloud,,,,,,
676,676,pornhub.com,DigiCert Inc,34300799.0,,256.0,,b'ecdsa-with-SHA384'
677,677,amazon.ca,Amazon,31017599.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
678,678,bluekai.com,,,,,,
679,679,ttoverseaus.net,,,,,,
680,680,yimg.com,DigiCert Inc,15292799.0,,256.0,,b'sha256WithRSAEncryption'
681,681,beeline.ru,,,,,,
682,682,nintendo.com,DigiCert Inc,32054399.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
683,683,dns-shop.ru,GlobalSign nv-sa,34300799.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
684,684,ohthree.com,,,,,,
685,685,douyincdn.com,,,,,,
686,686,coinmarketcap.com,Amazon,34041599.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
687,687,usda.gov,"Entrust, Inc.",34300800.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
688,688,google.com.mx,Google Trust Services LLC,7257599.0,,256.0,,b'sha256WithRSAEncryption'
689,689,investopedia.com,Let's Encrypt,7775999.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
690,690,sagepub.com,DigiCert Inc,33868799.0,,4096.0,65537.0,b'sha256WithRSAEncryption'
691,691,33across.com,Let's Encrypt,7775999.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
692,692,spaceweb.pro,,,,,,
693,693,udemy.com,"Cloudflare, Inc.",31535999.0,,256.0,,b'ecdsa-with-SHA256'
694,694,nationalgeographic.com,Amazon,34214399.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
695,695,google.com.tr,Google Trust Services LLC,7257599.0,,256.0,,b'sha256WithRSAEncryption'
696,696,google.com.tw,Google Trust Services LLC,7257599.0,,256.0,,b'sha256WithRSAEncryption'
697,697,samsungacr.com,,,,,,
698,698,service.gov.uk,GlobalSign nv-sa,34300799.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
699,699,bytetcdn.com,,,,,,
700,700,cdnbuild.net,,,,,,
701,701,unesco.org,Gandi,30844799.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
702,702,yximgs.com,GlobalSign nv-sa,34300799.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
703,703,shein.com,DigiCert Inc,33782399.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
704,704,bandcamp.com,GlobalSign nv-sa,34300799.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
705,705,docker.com,"Cloudflare, Inc.",31535999.0,,256.0,,b'ecdsa-with-SHA256'
706,706,telegram.org,"GoDaddy.com, Inc.",34300800.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
707,707,gumgum.com,Let's Encrypt,7775999.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
708,708,tremorhub.com,Amazon,34127999.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
709,709,bestbuy.com,DigiCert Inc,31622399.0,,256.0,,b'sha256WithRSAEncryption'
710,710,erome.com,Let's Encrypt,7775999.0,,256.0,,b'sha256WithRSAEncryption'
711,711,cambridge.org,Let's Encrypt,7775999.0,,256.0,,b'ecdsa-with-SHA384'
712,712,youku.com,GlobalSign nv-sa,20304834.0,,256.0,,b'sha256WithRSAEncryption'
713,713,allaboutcookies.org,"Cloudflare, Inc.",31622399.0,,256.0,,b'ecdsa-with-SHA256'
714,714,zillow.com,Amazon,34041599.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
715,715,xiaomi.net,,,,,,
716,716,ttdns2.com,,,,,,
717,717,dbankcloud.com,,,,,,
718,718,swrve.com,Amazon,34041599.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
719,719,usgovcloudapi.net,,,,,,
720,720,w55c.net,,,,,,
721,721,themeforest.net,Google Trust Services LLC,7779476.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
722,722,hostgator.com.br,Sectigo Limited,34300799.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
723,723,shopee.co.id,Let's Encrypt,7775999.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
724,724,ieee.org,GlobalSign nv-sa,34300799.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
725,725,fiverr.com,"Cloudflare, Inc.",31535999.0,,256.0,,b'ecdsa-with-SHA256'
726,726,lemonde.fr,Let's Encrypt,7775999.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
727,727,kickstarter.com,"Cloudflare, Inc.",31622399.0,,256.0,,b'ecdsa-with-SHA256'
728,728,mirtesen.ru,GlobalSign nv-sa,34300799.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
729,729,paloaltonetworks.com,"GoDaddy.com, Inc.",34300800.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
730,730,usps.com,Sectigo Limited,31622399.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
731,731,people.com,Let's Encrypt,7775999.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
732,732,1rx.io,,,,,,
733,733,huffpost.com,Amazon,34127999.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
734,734,xbox.com,Microsoft Corporation,31104000.0,,2048.0,65537.0,b'sha384WithRSAEncryption'
735,735,ioam.de,DigiCert Inc,31881599.0,,4096.0,65537.0,b'sha256WithRSAEncryption'
736,736,rbc.ru,Let's Encrypt,7775999.0,,4096.0,65537.0,b'sha256WithRSAEncryption'
737,737,mailchi.mp,Let's Encrypt,7775999.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
738,738,bankofamerica.com,,,,,,
739,739,chaturbate.com,DigiCert Inc,32486399.0,,256.0,,b'ecdsa-with-SHA384'
740,740,mixpanel.com,"DigiCert, Inc.",34300799.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
741,741,tencent-cloud.net,,,,,,
742,742,business.site,Google Trust Services LLC,7257599.0,,256.0,,b'sha256WithRSAEncryption'
743,743,jotform.com,"Cloudflare, Inc.",31622399.0,,256.0,,b'ecdsa-with-SHA256'
744,744,apigee.net,,,,,,
745,745,ifood.com.br,Amazon,34127999.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
746,746,cdnhwc1.com,,,,,,
747,747,onlyfans.com,Amazon,34041599.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
748,748,fast.com,DigiCert Inc,31595902.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
749,749,namebrightdns.com,,,,,,
750,750,steamstatic.com,,,,,,
751,751,a-mo.net,Amazon,34214399.0,,2048.0,65537.0,b'sha256WithRSAEncryption'
